法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣橋頭地方法院,107法登他87,112,變更登記,財團法人高雄市私立義大國際高級中學,107/08/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHGAAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000087&ef=CTD&fg=1,output/details/CTD/107/000087/AAAdkxAAHAAAPHGAAF.json,AAAdkxAAHAAAPHGAAF,CTD
臺灣橋頭地方法院,107法登他88,87,變更登記,財團法人台灣省高雄縣私立高苑高級工商職業學校,107/08/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHGAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000088&ef=CTD&fg=1,output/details/CTD/107/000088/AAAdkxAAHAAAPHGAAG.json,AAAdkxAAHAAAPHGAAG,CTD
臺灣橋頭地方法院,107法登他89,247,變更登記,財團法人千佛山慈善基金會,107/08/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHWAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000089&ef=CTD&fg=1,output/details/CTD/107/000089/AAAdkxAAHAAAPHWAAH.json,AAAdkxAAHAAAPHWAAH,CTD
臺灣橋頭地方法院,107法登社16,246,設立登記,社團法人中華種子藝術教育發展協會,107/08/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPEWAAE&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000016&ef=CTD&fg=1,output/details/CTD/107/000016/AAAdkxAAHAAAPEWAAE.json,AAAdkxAAHAAAPEWAAE,CTD
臺灣橋頭地方法院,107法登他83,242,變更登記,社團法人高雄市樂齡照顧關懷協會,107/08/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPH2AAI&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000083&ef=CTD&fg=1,output/details/CTD/107/000083/AAAdkxAAHAAAPH2AAI.json,AAAdkxAAHAAAPH2AAI,CTD
臺灣橋頭地方法院,107法登他87,112,變更登記,財團法人高雄市私立義大國際高級中學,107/08/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHGAAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000087&ef=CTD&fg=1,output/details/CTD/107/000087/AAAdkxAAHAAAPHGAAJ.json,AAAdkxAAHAAAPHGAAJ,CTD
臺灣橋頭地方法院,107法登他88,87,變更登記,財團法人台灣省高雄縣私立高苑高級工商職業學校,107/08/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHGAAL&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000088&ef=CTD&fg=1,output/details/CTD/107/000088/AAAdkxAAHAAAPHGAAL.json,AAAdkxAAHAAAPHGAAL,CTD
臺灣橋頭地方法院,107法登他90,249,變更登記,社團法人台灣中小型營造業協會,107/08/17,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHaAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000090&ef=CTD&fg=1,output/details/CTD/107/000090/AAAdkxAAHAAAPHaAAG.json,AAAdkxAAHAAAPHaAAG,CTD
臺灣橋頭地方法院,107法登他91,220,變更登記,財團法人惠民醫療救濟基金會,107/08/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHqAAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000091&ef=CTD&fg=1,output/details/CTD/107/000091/AAAdkxAAHAAAPHqAAB.json,AAAdkxAAHAAAPHqAAB,CTD
臺灣橋頭地方法院,107法登他92,250,變更登記,財團法人左營曾氏宗族社會福利慈善事業基金會,107/08/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHqAAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000092&ef=CTD&fg=1,output/details/CTD/107/000092/AAAdkxAAHAAAPHqAAC.json,AAAdkxAAHAAAPHqAAC,CTD
臺灣橋頭地方法院,107法登他93,251,變更登記,財團法人玄元大道院社會福利慈善基金會,107/08/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPF3AAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000093&ef=CTD&fg=1,output/details/CTD/107/000093/AAAdkxAAHAAAPF3AAB.json,AAAdkxAAHAAAPF3AAB,CTD
臺灣橋頭地方法院,107法登他94,252,變更登記,社團法人台灣龍皇慈善會,107/08/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPGHAAK&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000094&ef=CTD&fg=1,output/details/CTD/107/000094/AAAdkxAAHAAAPGHAAK.json,AAAdkxAAHAAAPGHAAK,CTD
臺灣橋頭地方法院,107法登他95,179,變更登記,財團法人佛光山慈悲社會福利基金會,107/08/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJuEAAD&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000095&ef=CTD&fg=1,output/details/CTD/107/000095/AAAdkxAAHAAAJuEAAD.json,AAAdkxAAHAAAJuEAAD,CTD
臺灣橋頭地方法院,107法登他96,121,變更登記,財團法人臺灣省高雄縣私立旗美高級商工職業學校,107/08/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPGnAAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000096&ef=CTD&fg=1,output/details/CTD/107/000096/AAAdkxAAHAAAPGnAAC.json,AAAdkxAAHAAAPGnAAC,CTD
臺灣橋頭地方法院,107法登他94,252,變更登記,社團法人台灣龍皇慈善會,107/08/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPFbAAE&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000094&ef=CTD&fg=1,output/details/CTD/107/000094/AAAdkxAAHAAAPFbAAE.json,AAAdkxAAHAAAPFbAAE,CTD
臺灣橋頭地方法院,107法登社16,246,設立登記,社團法人中華種子藝術教育發展協會,107/08/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPIHAAJ&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000016&ef=CTD&fg=1,output/details/CTD/107/000016/AAAdkxAAHAAAPIHAAJ.json,AAAdkxAAHAAAPIHAAJ,CTD
臺灣橋頭地方法院,107法登他97,253,變更登記,財團法人高雄市私立博正兒童發展中心,107/09/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHpAAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000097&ef=CTD&fg=1,output/details/CTD/107/000097/AAAdkxAAHAAAPHpAAF.json,AAAdkxAAHAAAPHpAAF,CTD
臺灣橋頭地方法院,107法登他98,254,變更登記,財團法人陳肇隆學術基金會,107/09/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHrAAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000098&ef=CTD&fg=1,output/details/CTD/107/000098/AAAdkxAAHAAAPHrAAC.json,AAAdkxAAHAAAPHrAAC,CTD
臺灣橋頭地方法院,107法登他94,252,變更登記,社團法人台灣龍皇慈善會,107/08/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHrAAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000094&ef=CTD&fg=1,output/details/CTD/107/000094/AAAdkxAAHAAAPHrAAB.json,AAAdkxAAHAAAPHrAAB,CTD
臺灣橋頭地方法院,107法登他87,112,變更登記,財團法人高雄市私立義大國際高級中學,107/08/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPGrAAE&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000087&ef=CTD&fg=1,output/details/CTD/107/000087/AAAdkxAAHAAAPGrAAE.json,AAAdkxAAHAAAPGrAAE,CTD
臺灣橋頭地方法院,107法登社18,255,設立登記,財團法人臺灣雨露社會福利協會,107/09/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPHrAAI&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000018&ef=CTD&fg=1,output/details/CTD/107/000018/AAAdkxAAHAAAPHrAAI.json,AAAdkxAAHAAAPHrAAI,CTD
臺灣橋頭地方法院,107法登他97,253,變更登記,財團法人高雄市私立博正兒童發展中心,107/09/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPI2AAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000097&ef=CTD&fg=1,output/details/CTD/107/000097/AAAdkxAAHAAAPI2AAB.json,AAAdkxAAHAAAPI2AAB,CTD
臺灣橋頭地方法院,107法登他99,174,變更登記,財團法人基督教基督豐收教會,107/09/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPI2AAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000099&ef=CTD&fg=1,output/details/CTD/107/000099/AAAdkxAAHAAAPI2AAC.json,AAAdkxAAHAAAPI2AAC,CTD
臺灣橋頭地方法院,107法登社18,255,設立登記,社團法人臺灣雨露社會福利協會,107/09/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPI2AAA&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000018&ef=CTD&fg=1,output/details/CTD/107/000018/AAAdkxAAHAAAPI2AAA.json,AAAdkxAAHAAAPI2AAA,CTD
臺灣橋頭地方法院,107法登他104,263,變更登記,社團法人高雄市生命樹國際關懷協會,107/10/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJNAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000104&ef=CTD&fg=1,output/details/CTD/107/000104/AAAdkxAAHAAAPJNAAG.json,AAAdkxAAHAAAPJNAAG,CTD
臺灣橋頭地方法院,107法登他105,28,變更登記,義大醫療財團法人,107/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJNAAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000105&ef=CTD&fg=1,output/details/CTD/107/000105/AAAdkxAAHAAAPJNAAF.json,AAAdkxAAHAAAPJNAAF,CTD
臺灣橋頭地方法院,107法登他106,264,變更登記,社團法人中華產業機械設備協會,107/10/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJNAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000106&ef=CTD&fg=1,output/details/CTD/107/000106/AAAdkxAAHAAAPJNAAH.json,AAAdkxAAHAAAPJNAAH,CTD
臺灣橋頭地方法院,107法登他107,140,變更登記,社團法人高雄市述愛關懷協會,107/10/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJPAAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000107&ef=CTD&fg=1,output/details/CTD/107/000107/AAAdkxAAHAAAPJPAAC.json,AAAdkxAAHAAAPJPAAC,CTD
臺灣橋頭地方法院,107法登他100,184,變更登記,社團法人高雄市野人教育與環保關懷協會,107/09/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJnAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000100&ef=CTD&fg=1,output/details/CTD/107/000100/AAAdkxAAHAAAPJnAAG.json,AAAdkxAAHAAAPJnAAG,CTD
臺灣橋頭地方法院,107法登他101,258,變更登記,財團法人九蓮聖道文教基金會,107/09/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJnAAI&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000101&ef=CTD&fg=1,output/details/CTD/107/000101/AAAdkxAAHAAAPJnAAI.json,AAAdkxAAHAAAPJnAAI,CTD
臺灣橋頭地方法院,107法登他102,259,變更登記,財團法人玄光聖堂,107/09/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJ3AAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000102&ef=CTD&fg=1,output/details/CTD/107/000102/AAAdkxAAHAAAPJ3AAF.json,AAAdkxAAHAAAPJ3AAF,CTD
臺灣橋頭地方法院,107法登他103,260,變更登記,財團法人和平文教基金會,107/09/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJ3AAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000103&ef=CTD&fg=1,output/details/CTD/107/000103/AAAdkxAAHAAAPJ3AAG.json,AAAdkxAAHAAAPJ3AAG,CTD
臺灣橋頭地方法院,107法登他104,263,變更登記,社團法人高雄市生命樹國際關懷協會,107/10/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJNAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000104&ef=CTD&fg=1,output/details/CTD/107/000104/AAAdkxAAHAAAPJNAAG.json,AAAdkxAAHAAAPJNAAG,CTD
臺灣橋頭地方法院,107法登他105,28,變更登記,義大醫療財團法人,107/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJNAAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000105&ef=CTD&fg=1,output/details/CTD/107/000105/AAAdkxAAHAAAPJNAAF.json,AAAdkxAAHAAAPJNAAF,CTD
臺灣橋頭地方法院,107法登他106,264,變更登記,社團法人中華產業機械設備協會,107/10/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJNAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000106&ef=CTD&fg=1,output/details/CTD/107/000106/AAAdkxAAHAAAPJNAAH.json,AAAdkxAAHAAAPJNAAH,CTD
臺灣橋頭地方法院,107法登社19,257,設立登記,社團法人台灣風險管理服務協會,107/09/17,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJnAAH&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000019&ef=CTD&fg=1,output/details/CTD/107/000019/AAAdkxAAHAAAPJnAAH.json,AAAdkxAAHAAAPJnAAH,CTD
臺灣橋頭地方法院,107法登社20,261,設立登記,社團法人臺灣靈性教育協會,107/09/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJCAAI&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000020&ef=CTD&fg=1,output/details/CTD/107/000020/AAAdkxAAHAAAPJCAAI.json,AAAdkxAAHAAAPJCAAI,CTD
臺灣橋頭地方法院,107法登社28,262,設立登記,社團法人高雄國際鋼鐵經營協會,107/09/27,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPI9AAL&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000028&ef=CTD&fg=1,output/details/CTD/107/000028/AAAdkxAAHAAAPI9AAL.json,AAAdkxAAHAAAPI9AAL,CTD
臺灣橋頭地方法院,107法登財2,256,設立登記,財團法人台灣糖業公司高雄區處聯合職工福利委員會,107/09/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJnAAF&bc=107&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=CTD&fg=1,output/details/CTD/107/000002/AAAdkxAAHAAAPJnAAF.json,AAAdkxAAHAAAPJnAAF,CTD
臺灣橋頭地方法院,107法登他108,265,變更登記,財團法人高雄市立寶來國民中學教育發展基金會,107/10/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPI5AAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000108&ef=CTD&fg=1,output/details/CTD/107/000108/AAAdkxAAHAAAPI5AAB.json,AAAdkxAAHAAAPI5AAB,CTD
臺灣橋頭地方法院,107法登他109,266,變更登記,財團法人台灣兒童暨家庭扶助基金會,107/10/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPKnAAA&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000109&ef=CTD&fg=1,output/details/CTD/107/000109/AAAdkxAAHAAAPKnAAA.json,AAAdkxAAHAAAPKnAAA,CTD
臺灣橋頭地方法院,107法登社29,267,設立登記,社團法人高雄市企業經理協進會,107/10/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPKnAAB&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000029&ef=CTD&fg=1,output/details/CTD/107/000029/AAAdkxAAHAAAPKnAAB.json,AAAdkxAAHAAAPKnAAB,CTD
臺灣橋頭地方法院,107法登社30,268,設立登記,社團法人高雄市居家長期照護發展協會,107/10/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPKnAAC&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000030&ef=CTD&fg=1,output/details/CTD/107/000030/AAAdkxAAHAAAPKnAAC.json,AAAdkxAAHAAAPKnAAC,CTD
臺灣橋頭地方法院,107法登他100,184,變更登記,社團法人高雄市野人教育與環保關懷協會,107/09/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPIwAAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000100&ef=CTD&fg=1,output/details/CTD/107/000100/AAAdkxAAHAAAPIwAAJ.json,AAAdkxAAHAAAPIwAAJ,CTD
臺灣橋頭地方法院,107法登他107,140,變更登記,社團法人高雄市述愛關懷協會,107/10/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPIuAAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000107&ef=CTD&fg=1,output/details/CTD/107/000107/AAAdkxAAHAAAPIuAAC.json,AAAdkxAAHAAAPIuAAC,CTD
臺灣橋頭地方法院,107法登他107,140,變更登記,社團法人高雄市述愛關懷協會,107/10/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPIxAAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000107&ef=CTD&fg=1,output/details/CTD/107/000107/AAAdkxAAHAAAPIxAAJ.json,AAAdkxAAHAAAPIxAAJ,CTD
臺灣橋頭地方法院,107法登他110,269,變更登記,社團法人高雄市福星身心障礙協會,107/10/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPIxAAI&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000110&ef=CTD&fg=1,output/details/CTD/107/000110/AAAdkxAAHAAAPIxAAI.json,AAAdkxAAHAAAPIxAAI,CTD
臺灣橋頭地方法院,107法登他111,270,變更登記,財團法人高雄市大樹區北極殿,107/10/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJ4AAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000111&ef=CTD&fg=1,output/details/CTD/107/000111/AAAdkxAAHAAAPJ4AAJ.json,AAAdkxAAHAAAPJ4AAJ,CTD
臺灣橋頭地方法院,107法登他97,253,變更登記,財團法人高雄市私立博正兒童發展中心,107/09/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJ4AAI&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000097&ef=CTD&fg=1,output/details/CTD/107/000097/AAAdkxAAHAAAPJ4AAI.json,AAAdkxAAHAAAPJ4AAI,CTD
臺灣橋頭地方法院,107法登社29,267,設立登記,社團法人高雄市企業經理協進會,107/10/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGupAAG&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000029&ef=CTD&fg=1,output/details/CTD/107/000029/AAAdkxAAHAAAGupAAG.json,AAAdkxAAHAAAGupAAG,CTD
臺灣橋頭地方法院,107法登他101,258,變更登記,財團法人九蓮聖道文教基金會,107/09/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPKoAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000101&ef=CTD&fg=1,output/details/CTD/107/000101/AAAdkxAAHAAAPKoAAH.json,AAAdkxAAHAAAPKoAAH,CTD
臺灣橋頭地方法院,107法登他110,269,變更登記,社團法人高雄市福星身心障礙協會,107/10/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPKWAAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000110&ef=CTD&fg=1,output/details/CTD/107/000110/AAAdkxAAHAAAPKWAAB.json,AAAdkxAAHAAAPKWAAB,CTD
臺灣橋頭地方法院,107法登他112,271,變更登記,財團法人高雄市彩虹山宗教基金會,107/10/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPIlAAA&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000112&ef=CTD&fg=1,output/details/CTD/107/000112/AAAdkxAAHAAAPIlAAA.json,AAAdkxAAHAAAPIlAAA,CTD
臺灣橋頭地方法院,107法登社31,272,設立登記,社團法人高雄市江靜健康促進協會,107/10/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIlQAAH&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000031&ef=CTD&fg=1,output/details/CTD/107/000031/AAAdkxAAHAAAIlQAAH.json,AAAdkxAAHAAAIlQAAH,CTD
臺灣橋頭地方法院,107法登他113,273,變更登記,社團法人新望全人關懷協會,107/10/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPLGAAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000113&ef=CTD&fg=1,output/details/CTD/107/000113/AAAdkxAAHAAAPLGAAB.json,AAAdkxAAHAAAPLGAAB,CTD
臺灣橋頭地方法院,107法登他111,270,變更登記,財團法人高雄市大樹區北極殿,107/10/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJiAAK&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000111&ef=CTD&fg=1,output/details/CTD/107/000111/AAAdkxAAHAAAPJiAAK.json,AAAdkxAAHAAAPJiAAK,CTD
臺灣橋頭地方法院,107法登他114,274,變更登記,社團法人高雄市時代科技學術研究協會,107/10/26,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJyAAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000114&ef=CTD&fg=1,output/details/CTD/107/000114/AAAdkxAAHAAAPJyAAB.json,AAAdkxAAHAAAPJyAAB,CTD
臺灣橋頭地方法院,107法登他115,275,變更登記,社團法人高雄市老殘流浪動物協會,107/10/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJyAAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000115&ef=CTD&fg=1,output/details/CTD/107/000115/AAAdkxAAHAAAPJyAAC.json,AAAdkxAAHAAAPJyAAC,CTD
臺灣橋頭地方法院,107法登社29,267,設立登記,社團法人高雄市企業經理協進會,107/10/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPKaAAA&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000029&ef=CTD&fg=1,output/details/CTD/107/000029/AAAdkxAAHAAAPKaAAA.json,AAAdkxAAHAAAPKaAAA,CTD
臺灣橋頭地方法院,107法登他116,276,變更登記,社團法人台灣加賀谷宮本式音樂照顧協會,107/11/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJtAAA&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000116&ef=CTD&fg=1,output/details/CTD/107/000116/AAAdkxAAHAAAPJtAAA.json,AAAdkxAAHAAAPJtAAA,CTD
臺灣橋頭地方法院,107法登他117,162,變更登記,財團法人高雄市鳥松區福德宮,107/11/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPJtAAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000117&ef=CTD&fg=1,output/details/CTD/107/000117/AAAdkxAAHAAAPJtAAB.json,AAAdkxAAHAAAPJtAAB,CTD
臺灣橋頭地方法院,107法登社31,272,設立登記,社團法人高雄市江靜健康促進協會,107/10/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPKZAAH&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000031&ef=CTD&fg=1,output/details/CTD/107/000031/AAAdkxAAHAAAPKZAAH.json,AAAdkxAAHAAAPKZAAH,CTD
